Time,Station,Saved
2014/06/25 17:00:00,001004,112.40
2014/06/25 18:00:00,001004,112.40
2014/06/29 14:00:00,001004,70.64
2014/06/29 13:00:00,001004,65.53
2014/06/29 15:00:00,001005,74.02
2014/06/29 14:00:00,001005,57.64
2014/05/18 12:00:00,001002,62.47
2014/05/18 14:00:00,001002,76.09
2014/06/03 03:00:00,001004,37.98
2014/06/03 04:00:00,001004,35.85
2014/06/03 05:00:00,001004,30.53
2014/06/03 06:00:00,001004,30.53
2014/06/03 07:00:00,001004,30.53
2014/06/03 08:00:00,001004,29.47
2014/06/03 09:00:00,001004,25.21
2014/06/03 12:00:00,001004,25.21
2014/06/03 10:00:00,001004,23.09
2014/06/03 11:00:00,001004,24.15
2014/06/25 17:00:00,001004,112.40
2014/06/25 18:00:00,001004,112.40
2014/06/29 14:00:00,001004,70.64
2014/06/29 13:00:00,001004,65.53
2014/06/29 15:00:00,001005,74.02
2014/06/29 14:00:00,001005,57.64
2014/05/18 12:00:00,001002,62.47
2014/05/18 14:00:00,001002,76.09
2014/06/03 03:00:00,001004,37.98
2014/06/03 04:00:00,001004,35.85
2014/06/03 05:00:00,001004,30.53
2014/06/03 06:00:00,001004,30.53
2014/06/03 07:00:00,001004,30.53
2014/06/03 08:00:00,001004,29.47
2014/06/03 09:00:00,001004,25.21
2014/06/03 12:00:00,001004,25.21
2014/06/03 10:00:00,001004,23.09
2014/06/03 11:00:00,001004,24.15
2014/06/11 09:00:00,001004,97.09
2014/06/12 14:00:00,001004,26.23
2014/06/12 15:00:00,001004,28.15
2014/06/12 16:00:00,001004,22.40
2014/06/12 17:00:00,001004,20.49
2014/06/12 18:00:00,001004,20.49
2014/06/12 20:00:00,001004,20.49
2014/06/12 19:00:00,001004,20.49
2014/06/12 21:00:00,001004,22.40
2014/06/12 22:00:00,001004,26.23
2014/06/12 23:00:00,001004,28.15
2014/06/13 00:00:00,001004,31.98
2014/06/13 01:00:00,001004,39.64
2014/06/13 02:00:00,001004,39.64
2014/06/13 03:00:00,001004,39.64
2014/06/25 17:00:00,001004,112.40
2014/06/25 18:00:00,001004,112.40
2014/06/29 14:00:00,001004,70.64
2014/06/29 13:00:00,001004,65.53
2014/06/29 15:00:00,001005,74.02
2014/06/29 14:00:00,001005,57.64
2014/05/18 12:00:00,001002,62.47
2014/05/18 14:00:00,001002,76.09
2014/06/03 03:00:00,001004,37.98
2014/06/03 04:00:00,001004,35.85
2014/06/03 05:00:00,001004,30.53
2014/06/03 06:00:00,001004,30.53
2014/06/03 07:00:00,001004,30.53
2014/06/03 08:00:00,001004,29.47
2014/06/03 09:00:00,001004,25.21
2014/06/03 12:00:00,001004,25.21
2014/06/03 10:00:00,001004,23.09
2014/06/03 11:00:00,001004,24.15
2014/06/11 09:00:00,001004,97.09
2014/06/12 15:00:00,001004,14.45
2014/06/12 14:00:00,001004,18.91
2014/06/12 18:00:00,001004,14.45
2014/06/12 19:00:00,001004,14.45
2014/06/12 17:00:00,001004,17.43
2014/06/12 16:00:00,001004,14.45
2014/06/13 02:00:00,001004,39.77
2014/06/13 01:00:00,001004,33.81
2014/06/13 00:00:00,001004,33.81
2014/06/12 23:00:00,001004,33.81
2014/06/12 22:00:00,001004,32.32
2014/06/12 21:00:00,001004,27.85
2014/06/12 20:00:00,001004,21.89
2014/06/13 06:00:00,001004,87.43
2014/06/13 05:00:00,001004,75.51
2014/06/13 04:00:00,001004,65.09
2014/06/13 03:00:00,001004,53.17
2014/06/13 07:00:00,001004,81.47
2014/06/13 08:00:00,001004,72.53
2014/06/13 09:00:00,001004,71.04
2014/06/13 10:00:00,001004,75.51
2014/06/13 11:00:00,001004,74.02
2014/06/13 12:00:00,001004,63.60
2014/06/13 13:00:00,001004,56.15
2014/06/25 17:00:00,001004,112.40
2014/06/25 18:00:00,001004,112.40
2014/06/29 14:00:00,001004,70.64
2014/06/29 13:00:00,001004,65.53
2014/06/29 15:00:00,001005,74.02
2014/06/29 14:00:00,001005,57.64
2014/05/18 12:00:00,001002,62.47
2014/05/18 14:00:00,001002,76.09
2014/06/03 03:00:00,001004,37.98
2014/06/03 04:00:00,001004,35.85
2014/06/03 05:00:00,001004,30.53
2014/06/03 06:00:00,001004,30.53
2014/06/03 07:00:00,001004,30.53
2014/06/03 08:00:00,001004,29.47
2014/06/03 09:00:00,001004,25.21
2014/06/03 12:00:00,001004,25.21
2014/06/03 10:00:00,001004,23.09
2014/06/03 11:00:00,001004,24.15
2014/06/11 09:00:00,001004,97.09
2014/06/12 15:00:00,001004,14.45
2014/06/12 14:00:00,001004,18.91
2014/06/12 18:00:00,001004,14.45
2014/06/12 19:00:00,001004,14.45
2014/06/12 17:00:00,001004,17.43
2014/06/12 16:00:00,001004,14.45
2014/06/13 02:00:00,001004,39.77
2014/06/13 01:00:00,001004,33.81
2014/06/13 00:00:00,001004,33.81
2014/06/12 23:00:00,001004,33.81
2014/06/12 22:00:00,001004,32.32
2014/06/12 21:00:00,001004,27.85
2014/06/12 20:00:00,001004,21.89
2014/06/13 06:00:00,001004,87.43
2014/06/13 05:00:00,001004,75.51
2014/06/13 04:00:00,001004,65.09
2014/06/13 03:00:00,001004,53.17
2014/06/13 07:00:00,001004,81.47
2014/06/13 08:00:00,001004,72.53
2014/06/13 09:00:00,001004,71.04
2014/06/13 10:00:00,001004,75.51
2014/06/13 11:00:00,001004,74.02
2014/06/13 12:00:00,001004,63.60
2014/06/13 13:00:00,001004,56.15
2014/06/17 22:00:00,001004,35.81
2014/06/18 00:00:00,001004,41.55
2014/06/18 01:00:00,001004,47.30
2014/06/18 02:00:00,001004,45.38
2014/06/18 06:00:00,001004,30.06
2014/06/18 07:00:00,001004,37.72
2014/06/18 08:00:00,001004,51.13
2014/06/18 09:00:00,001004,51.13
2014/06/18 10:00:00,001004,49.21
2014/06/18 12:00:00,001004,53.04
2014/06/25 17:00:00,001004,112.40
2014/06/25 18:00:00,001004,112.40
2014/06/29 14:00:00,001004,70.64
2014/06/29 13:00:00,001004,65.53
2014/06/29 15:00:00,001005,74.02
2014/06/29 14:00:00,001005,57.64
2014/05/18 12:00:00,001002,62.47
2014/05/18 14:00:00,001002,76.09
2014/06/03 03:00:00,001004,37.98
2014/06/03 04:00:00,001004,35.85
2014/06/03 05:00:00,001004,30.53
2014/06/03 06:00:00,001004,30.53
2014/06/03 07:00:00,001004,30.53
2014/06/03 08:00:00,001004,29.47
2014/06/03 09:00:00,001004,25.21
2014/06/03 12:00:00,001004,25.21
2014/06/03 10:00:00,001004,23.09
2014/06/03 11:00:00,001004,24.15
2014/06/11 09:00:00,001004,97.09
2014/06/12 15:00:00,001004,14.45
2014/06/12 14:00:00,001004,18.91
2014/06/12 18:00:00,001004,14.45
2014/06/12 19:00:00,001004,14.45
2014/06/12 17:00:00,001004,17.43
2014/06/12 16:00:00,001004,14.45
2014/06/13 02:00:00,001004,39.77
2014/06/13 01:00:00,001004,33.81
2014/06/13 00:00:00,001004,33.81
2014/06/12 23:00:00,001004,33.81
2014/06/12 22:00:00,001004,32.32
2014/06/12 21:00:00,001004,27.85
2014/06/12 20:00:00,001004,21.89
2014/06/13 06:00:00,001004,87.43
2014/06/13 05:00:00,001004,75.51
2014/06/13 04:00:00,001004,65.09
2014/06/13 03:00:00,001004,53.17
2014/06/13 07:00:00,001004,81.47
2014/06/13 08:00:00,001004,72.53
2014/06/13 09:00:00,001004,71.04
2014/06/13 10:00:00,001004,75.51
2014/06/13 11:00:00,001004,74.02
2014/06/13 12:00:00,001004,63.60
2014/06/13 13:00:00,001004,56.15
2014/06/17 22:00:00,001004,35.81
2014/06/18 00:00:00,001004,41.55
2014/06/18 01:00:00,001004,47.30
2014/06/18 02:00:00,001004,45.38
2014/06/18 06:00:00,001004,30.06
2014/06/18 07:00:00,001004,37.72
2014/06/18 08:00:00,001004,51.13
2014/06/18 09:00:00,001004,51.13
2014/06/18 10:00:00,001004,49.21
2014/06/18 12:00:00,001004,53.04
2014/05/01 16:00:00,001003,190.72
2014/06/25 17:00:00,001004,112.40
2014/06/25 18:00:00,001004,112.40
2014/06/29 14:00:00,001004,70.64
2014/06/29 13:00:00,001004,65.53
2014/06/29 15:00:00,001005,74.02
2014/06/29 14:00:00,001005,57.64
2014/05/18 12:00:00,001002,62.47
2014/05/18 14:00:00,001002,76.09
2014/06/03 03:00:00,001004,37.98
2014/06/03 04:00:00,001004,35.85
2014/06/03 05:00:00,001004,30.53
2014/06/03 06:00:00,001004,30.53
2014/06/03 07:00:00,001004,30.53
2014/06/03 08:00:00,001004,29.47
2014/06/03 09:00:00,001004,25.21
2014/06/03 12:00:00,001004,25.21
2014/06/03 10:00:00,001004,23.09
2014/06/03 11:00:00,001004,24.15
2014/06/11 09:00:00,001004,97.09
2014/06/12 15:00:00,001004,14.45
2014/06/12 14:00:00,001004,18.91
2014/06/12 18:00:00,001004,14.45
2014/06/12 19:00:00,001004,14.45
2014/06/12 17:00:00,001004,17.43
2014/06/12 16:00:00,001004,14.45
2014/06/13 02:00:00,001004,39.77
2014/06/13 01:00:00,001004,33.81
2014/06/13 00:00:00,001004,33.81
2014/06/12 23:00:00,001004,33.81
2014/06/12 22:00:00,001004,32.32
2014/06/12 21:00:00,001004,27.85
2014/06/12 20:00:00,001004,21.89
2014/06/13 06:00:00,001004,87.43
2014/06/13 05:00:00,001004,75.51
2014/06/13 04:00:00,001004,65.09
2014/06/13 03:00:00,001004,53.17
2014/06/13 07:00:00,001004,81.47
2014/06/13 08:00:00,001004,72.53
2014/06/13 09:00:00,001004,71.04
2014/06/13 10:00:00,001004,75.51
2014/06/13 11:00:00,001004,74.02
2014/06/13 12:00:00,001004,63.60
2014/06/13 13:00:00,001004,56.15
2014/06/17 22:00:00,001004,35.81
2014/06/18 00:00:00,001004,41.55
2014/06/18 01:00:00,001004,47.30
2014/06/18 02:00:00,001004,45.38
2014/06/18 06:00:00,001004,30.06
2014/06/18 07:00:00,001004,37.72
2014/06/18 08:00:00,001004,51.13
2014/06/18 09:00:00,001004,51.13
2014/06/18 10:00:00,001004,49.21
2014/06/18 12:00:00,001004,53.04
2014/05/01 16:00:00,001003,190.72
2014/05/15 03:00:00,001004,58.72
2014/05/15 02:00:00,001004,55.32
2014/05/15 01:00:00,001004,48.51
2014/05/15 00:00:00,001004,41.70
2014/05/14 23:00:00,001004,31.49
2014/05/14 22:00:00,001004,24.68
2014/05/14 19:00:00,001004,12.77
2014/05/14 20:00:00,001004,16.17
2014/05/14 21:00:00,001004,19.57
2014/05/15 04:00:00,001004,58.72
2014/05/15 05:00:00,001004,53.62
2014/05/15 06:00:00,001004,50.21
2014/05/15 07:00:00,001004,43.40
2014/05/15 08:00:00,001004,38.30
2014/05/15 09:00:00,001004,31.49
2014/06/25 17:00:00,001004,112.40
2014/06/25 18:00:00,001004,112.40
2014/06/29 14:00:00,001004,70.64
2014/06/29 13:00:00,001004,65.53
2014/06/29 15:00:00,001005,74.02
2014/06/29 14:00:00,001005,57.64
2014/05/18 12:00:00,001002,62.47
2014/05/18 14:00:00,001002,76.09
2014/06/03 03:00:00,001004,37.98
2014/06/03 04:00:00,001004,35.85
2014/06/03 05:00:00,001004,30.53
2014/06/03 06:00:00,001004,30.53
2014/06/03 07:00:00,001004,30.53
2014/06/03 08:00:00,001004,29.47
2014/06/03 09:00:00,001004,25.21
2014/06/03 12:00:00,001004,25.21
2014/06/03 10:00:00,001004,23.09
2014/06/03 11:00:00,001004,24.15
2014/06/11 09:00:00,001004,97.09
2014/06/12 15:00:00,001004,14.45
2014/06/12 14:00:00,001004,18.91
2014/06/12 18:00:00,001004,14.45
2014/06/12 19:00:00,001004,14.45
2014/06/12 17:00:00,001004,17.43
2014/06/12 16:00:00,001004,14.45
2014/06/13 02:00:00,001004,39.77
2014/06/13 01:00:00,001004,33.81
2014/06/13 00:00:00,001004,33.81
2014/06/12 23:00:00,001004,33.81
2014/06/12 22:00:00,001004,32.32
2014/06/12 21:00:00,001004,27.85
2014/06/12 20:00:00,001004,21.89
2014/06/13 06:00:00,001004,87.43
2014/06/13 05:00:00,001004,75.51
2014/06/13 04:00:00,001004,65.09
2014/06/13 03:00:00,001004,53.17
2014/06/13 07:00:00,001004,81.47
2014/06/13 08:00:00,001004,72.53
2014/06/13 09:00:00,001004,71.04
2014/06/13 10:00:00,001004,75.51
2014/06/13 11:00:00,001004,74.02
2014/06/13 12:00:00,001004,63.60
2014/06/13 13:00:00,001004,56.15
2014/06/17 22:00:00,001004,35.81
2014/06/18 00:00:00,001004,41.55
2014/06/18 01:00:00,001004,47.30
2014/06/18 02:00:00,001004,45.38
2014/06/18 06:00:00,001004,30.06
2014/06/18 07:00:00,001004,37.72
2014/06/18 08:00:00,001004,51.13
2014/06/18 09:00:00,001004,51.13
2014/06/18 10:00:00,001004,49.21
2014/06/18 12:00:00,001004,53.04
2014/05/01 16:00:00,001003,190.72
2014/05/15 03:00:00,001004,58.72
2014/05/15 02:00:00,001004,55.32
2014/05/15 01:00:00,001004,48.51
2014/05/15 00:00:00,001004,41.70
2014/05/14 23:00:00,001004,31.49
2014/05/14 22:00:00,001004,24.68
2014/05/14 19:00:00,001004,12.77
2014/05/14 20:00:00,001004,16.17
2014/05/14 21:00:00,001004,19.57
2014/05/15 04:00:00,001004,58.72
2014/05/15 05:00:00,001004,53.62
2014/05/15 06:00:00,001004,50.21
2014/05/15 07:00:00,001004,43.40
2014/05/15 08:00:00,001004,38.30
2014/05/15 09:00:00,001004,31.49
2014/05/22 00:00:00,001002,132.00
2014/05/22 01:00:00,001002,137.11
2014/05/22 02:00:00,001002,134.55
2014/06/25 17:00:00,001004,112.40
2014/06/25 18:00:00,001004,112.40
2014/06/29 14:00:00,001004,70.64
2014/06/29 13:00:00,001004,65.53
2014/06/29 15:00:00,001005,74.02
2014/06/29 14:00:00,001005,57.64
2014/05/18 12:00:00,001002,62.47
2014/05/18 14:00:00,001002,76.09
2014/06/03 03:00:00,001004,37.98
2014/06/03 04:00:00,001004,35.85
2014/06/03 05:00:00,001004,30.53
2014/06/03 06:00:00,001004,30.53
2014/06/03 07:00:00,001004,30.53
2014/06/03 08:00:00,001004,29.47
2014/06/03 09:00:00,001004,25.21
2014/06/03 12:00:00,001004,25.21
2014/06/03 10:00:00,001004,23.09
2014/06/03 11:00:00,001004,24.15
2014/06/11 09:00:00,001004,97.09
2014/06/12 15:00:00,001004,14.45
2014/06/12 14:00:00,001004,18.91
2014/06/12 18:00:00,001004,14.45
2014/06/12 19:00:00,001004,14.45
2014/06/12 17:00:00,001004,17.43
2014/06/12 16:00:00,001004,14.45
2014/06/13 02:00:00,001004,39.77
2014/06/13 01:00:00,001004,33.81
2014/06/13 00:00:00,001004,33.81
2014/06/12 23:00:00,001004,33.81
2014/06/12 22:00:00,001004,32.32
2014/06/12 21:00:00,001004,27.85
2014/06/12 20:00:00,001004,21.89
2014/06/13 06:00:00,001004,87.43
2014/06/13 05:00:00,001004,75.51
2014/06/13 04:00:00,001004,65.09
2014/06/13 03:00:00,001004,53.17
2014/06/13 07:00:00,001004,81.47
2014/06/13 08:00:00,001004,72.53
2014/06/13 09:00:00,001004,71.04
2014/06/13 10:00:00,001004,75.51
2014/06/13 11:00:00,001004,74.02
2014/06/13 12:00:00,001004,63.60
2014/06/13 13:00:00,001004,56.15
2014/06/17 22:00:00,001004,35.81
2014/06/18 00:00:00,001004,41.55
2014/06/18 01:00:00,001004,47.30
2014/06/18 02:00:00,001004,45.38
2014/06/18 06:00:00,001004,30.06
2014/06/18 07:00:00,001004,37.72
2014/06/18 08:00:00,001004,51.13
2014/06/18 09:00:00,001004,51.13
2014/06/18 10:00:00,001004,49.21
2014/06/18 12:00:00,001004,53.04
2014/05/01 16:00:00,001003,190.72
2014/05/15 03:00:00,001004,58.72
2014/05/15 02:00:00,001004,55.32
2014/05/15 01:00:00,001004,48.51
2014/05/15 00:00:00,001004,41.70
2014/05/14 23:00:00,001004,31.49
2014/05/14 22:00:00,001004,24.68
2014/05/14 19:00:00,001004,12.77
2014/05/14 20:00:00,001004,16.17
2014/05/14 21:00:00,001004,19.57
2014/05/15 04:00:00,001004,58.72
2014/05/15 05:00:00,001004,53.62
2014/05/15 06:00:00,001004,50.21
2014/05/15 07:00:00,001004,43.40
2014/05/15 08:00:00,001004,38.30
2014/05/15 09:00:00,001004,31.49
2014/05/22 00:00:00,001002,132.00
2014/05/22 01:00:00,001002,137.11
2014/05/22 02:00:00,001002,134.55
2014/06/01 06:00:00,001004,44.04
2014/06/01 01:00:00,001004,97.23
2014/06/01 02:00:00,001004,78.09
2014/06/01 03:00:00,001004,78.09
2014/06/01 04:00:00,001004,63.19
2014/06/01 05:00:00,001004,48.30
2014/06/01 07:00:00,001004,39.79
2014/06/01 08:00:00,001004,37.66
2014/06/01 09:00:00,001004,33.40
2014/06/01 10:00:00,001004,33.40
2014/06/01 11:00:00,001004,39.79
2014/06/01 12:00:00,001004,39.79
2014/06/01 13:00:00,001004,35.53
2014/06/01 14:00:00,001004,31.28
2014/06/01 15:00:00,001004,31.28
2014/06/01 16:00:00,001004,27.02
2014/06/01 17:00:00,001004,27.02
2014/06/01 18:00:00,001004,31.28
2014/06/01 20:00:00,001004,41.91
2014/06/01 21:00:00,001004,41.91
2014/06/01 22:00:00,001004,41.91
2014/06/02 01:00:00,001004,37.66
2014/06/02 02:00:00,001004,37.66
2014/06/02 00:00:00,001004,44.04
2014/06/01 23:00:00,001004,44.04
2014/06/01 19:00:00,001004,44.04
2014/06/02 04:00:00,001004,37.66
2014/06/02 05:00:00,001004,37.66
2014/06/02 06:00:00,001004,18.51
2014/06/02 07:00:00,001004,14.26
2014/06/02 08:00:00,001004,16.38
2014/06/25 17:00:00,001004,112.40
2014/06/25 18:00:00,001004,112.40
2014/06/29 14:00:00,001004,70.64
2014/06/29 13:00:00,001004,65.53
2014/06/29 15:00:00,001005,74.02
2014/06/29 14:00:00,001005,57.64
2014/05/18 12:00:00,001002,62.47
2014/05/18 14:00:00,001002,76.09
2014/06/03 03:00:00,001004,37.98
2014/06/03 04:00:00,001004,35.85
2014/06/03 05:00:00,001004,30.53
2014/06/03 06:00:00,001004,30.53
2014/06/03 07:00:00,001004,30.53
2014/06/03 08:00:00,001004,29.47
2014/06/03 09:00:00,001004,25.21
2014/06/03 12:00:00,001004,25.21
2014/06/03 10:00:00,001004,23.09
2014/06/03 11:00:00,001004,24.15
2014/06/11 09:00:00,001004,97.09
2014/06/12 15:00:00,001004,14.45
2014/06/12 14:00:00,001004,18.91
2014/06/12 18:00:00,001004,14.45
2014/06/12 19:00:00,001004,14.45
2014/06/12 17:00:00,001004,17.43
2014/06/12 16:00:00,001004,14.45
2014/06/13 02:00:00,001004,39.77
2014/06/13 01:00:00,001004,33.81
2014/06/13 00:00:00,001004,33.81
2014/06/12 23:00:00,001004,33.81
2014/06/12 22:00:00,001004,32.32
2014/06/12 21:00:00,001004,27.85
2014/06/12 20:00:00,001004,21.89
2014/06/13 06:00:00,001004,87.43
2014/06/13 05:00:00,001004,75.51
2014/06/13 04:00:00,001004,65.09
2014/06/13 03:00:00,001004,53.17
2014/06/13 07:00:00,001004,81.47
2014/06/13 08:00:00,001004,72.53
2014/06/13 09:00:00,001004,71.04
2014/06/13 10:00:00,001004,75.51
2014/06/13 11:00:00,001004,74.02
2014/06/13 12:00:00,001004,63.60
2014/06/13 13:00:00,001004,56.15
2014/06/17 22:00:00,001004,35.81
2014/06/18 00:00:00,001004,41.55
2014/06/18 01:00:00,001004,47.30
2014/06/18 02:00:00,001004,45.38
2014/06/18 06:00:00,001004,30.06
2014/06/18 07:00:00,001004,37.72
2014/06/18 08:00:00,001004,51.13
2014/06/18 09:00:00,001004,51.13
2014/06/18 10:00:00,001004,49.21
2014/06/18 12:00:00,001004,53.04
2014/05/01 16:00:00,001003,190.72
2014/05/15 03:00:00,001004,58.72
2014/05/15 02:00:00,001004,55.32
2014/05/15 01:00:00,001004,48.51
2014/05/15 00:00:00,001004,41.70
2014/05/14 23:00:00,001004,31.49
2014/05/14 22:00:00,001004,24.68
2014/05/14 19:00:00,001004,12.77
2014/05/14 20:00:00,001004,16.17
2014/05/14 21:00:00,001004,19.57
2014/05/15 04:00:00,001004,58.72
2014/05/15 05:00:00,001004,53.62
2014/05/15 06:00:00,001004,50.21
2014/05/15 07:00:00,001004,43.40
2014/05/15 08:00:00,001004,38.30
2014/05/15 09:00:00,001004,31.49
2014/05/22 00:00:00,001002,132.00
2014/05/22 01:00:00,001002,137.11
2014/05/22 02:00:00,001002,134.55
2014/06/01 06:00:00,001004,44.04
2014/06/01 01:00:00,001004,97.23
2014/06/01 02:00:00,001004,78.09
2014/06/01 03:00:00,001004,78.09
2014/06/01 04:00:00,001004,63.19
2014/06/01 05:00:00,001004,48.30
2014/06/01 07:00:00,001004,39.79
2014/06/01 08:00:00,001004,37.66
2014/06/01 09:00:00,001004,33.40
2014/06/01 10:00:00,001004,33.40
2014/06/01 11:00:00,001004,39.79
2014/06/01 12:00:00,001004,39.79
2014/06/01 13:00:00,001004,35.53
2014/06/01 14:00:00,001004,31.28
2014/06/01 15:00:00,001004,31.28
2014/06/01 16:00:00,001004,27.02
2014/06/01 17:00:00,001004,27.02
2014/06/01 18:00:00,001004,31.28
2014/06/01 20:00:00,001004,41.91
2014/06/01 21:00:00,001004,41.91
2014/06/01 22:00:00,001004,41.91
2014/06/02 01:00:00,001004,37.66
2014/06/02 02:00:00,001004,37.66
2014/06/02 00:00:00,001004,44.04
2014/06/01 23:00:00,001004,44.04
2014/06/01 19:00:00,001004,44.04
2014/06/02 04:00:00,001004,37.66
2014/06/02 05:00:00,001004,37.66
2014/06/02 06:00:00,001004,18.51
2014/06/02 07:00:00,001004,14.26
2014/06/02 08:00:00,001004,16.38
2014/06/01 12:00:00,001005,35.53
2014/06/25 17:00:00,001004,112.40
2014/06/25 18:00:00,001004,112.40
2014/06/29 14:00:00,001004,70.64
2014/06/29 13:00:00,001004,65.53
2014/06/29 15:00:00,001005,74.02
2014/06/29 14:00:00,001005,57.64
2014/05/18 12:00:00,001002,62.47
2014/05/18 14:00:00,001002,76.09
2014/06/03 03:00:00,001004,37.98
2014/06/03 04:00:00,001004,35.85
2014/06/03 05:00:00,001004,30.53
2014/06/03 06:00:00,001004,30.53
2014/06/03 07:00:00,001004,30.53
2014/06/03 08:00:00,001004,29.47
2014/06/03 09:00:00,001004,25.21
2014/06/03 12:00:00,001004,25.21
2014/06/03 10:00:00,001004,23.09
2014/06/03 11:00:00,001004,24.15
2014/06/11 09:00:00,001004,97.09
2014/06/12 15:00:00,001004,14.45
2014/06/12 14:00:00,001004,18.91
2014/06/12 18:00:00,001004,14.45
2014/06/12 19:00:00,001004,14.45
2014/06/12 17:00:00,001004,17.43
2014/06/12 16:00:00,001004,14.45
2014/06/13 02:00:00,001004,39.77
2014/06/13 01:00:00,001004,33.81
2014/06/13 00:00:00,001004,33.81
2014/06/12 23:00:00,001004,33.81
2014/06/12 22:00:00,001004,32.32
2014/06/12 21:00:00,001004,27.85
2014/06/12 20:00:00,001004,21.89
2014/06/13 06:00:00,001004,87.43
2014/06/13 05:00:00,001004,75.51
2014/06/13 04:00:00,001004,65.09
2014/06/13 03:00:00,001004,53.17
2014/06/13 07:00:00,001004,81.47
2014/06/13 08:00:00,001004,72.53
2014/06/13 09:00:00,001004,71.04
2014/06/13 10:00:00,001004,75.51
2014/06/13 11:00:00,001004,74.02
2014/06/13 12:00:00,001004,63.60
2014/06/13 13:00:00,001004,56.15
2014/06/17 22:00:00,001004,35.81
2014/06/18 00:00:00,001004,41.55
2014/06/18 01:00:00,001004,47.30
2014/06/18 02:00:00,001004,45.38
2014/06/18 06:00:00,001004,30.06
2014/06/18 07:00:00,001004,37.72
2014/06/18 08:00:00,001004,51.13
2014/06/18 09:00:00,001004,51.13
2014/06/18 10:00:00,001004,49.21
2014/06/18 12:00:00,001004,53.04
2014/05/01 16:00:00,001003,190.72
2014/05/15 03:00:00,001004,58.72
2014/05/15 02:00:00,001004,55.32
2014/05/15 01:00:00,001004,48.51
2014/05/15 00:00:00,001004,41.70
2014/05/14 23:00:00,001004,31.49
2014/05/14 22:00:00,001004,24.68
2014/05/14 19:00:00,001004,12.77
2014/05/14 20:00:00,001004,16.17
2014/05/14 21:00:00,001004,19.57
2014/05/15 04:00:00,001004,58.72
2014/05/15 05:00:00,001004,53.62
2014/05/15 06:00:00,001004,50.21
2014/05/15 07:00:00,001004,43.40
2014/05/15 08:00:00,001004,38.30
2014/05/15 09:00:00,001004,31.49
2014/05/22 00:00:00,001002,132.00
2014/05/22 01:00:00,001002,137.11
2014/05/22 02:00:00,001002,134.55
2014/06/01 06:00:00,001004,44.04
2014/06/01 01:00:00,001004,97.23
2014/06/01 02:00:00,001004,78.09
2014/06/01 03:00:00,001004,78.09
2014/06/01 04:00:00,001004,63.19
2014/06/01 05:00:00,001004,48.30
2014/06/01 07:00:00,001004,39.79
2014/06/01 08:00:00,001004,37.66
2014/06/01 09:00:00,001004,33.40
2014/06/01 10:00:00,001004,33.40
2014/06/01 11:00:00,001004,39.79
2014/06/01 12:00:00,001004,39.79
2014/06/01 13:00:00,001004,35.53
2014/06/01 14:00:00,001004,31.28
2014/06/01 15:00:00,001004,31.28
2014/06/01 16:00:00,001004,27.02
2014/06/01 17:00:00,001004,27.02
2014/06/01 18:00:00,001004,31.28
2014/06/01 20:00:00,001004,41.91
2014/06/01 21:00:00,001004,41.91
2014/06/01 22:00:00,001004,41.91
2014/06/02 01:00:00,001004,37.66
2014/06/02 02:00:00,001004,37.66
2014/06/02 00:00:00,001004,44.04
2014/06/01 23:00:00,001004,44.04
2014/06/01 19:00:00,001004,44.04
2014/06/02 04:00:00,001004,37.66
2014/06/02 05:00:00,001004,37.66
2014/06/02 06:00:00,001004,18.51
2014/06/02 07:00:00,001004,14.26
2014/06/02 08:00:00,001004,16.38
2014/06/01 12:00:00,001005,35.53
2014/06/11 09:00:00,001002,100.91
2014/06/11 11:00:00,001002,48.83
2014/06/25 17:00:00,001004,112.40
2014/06/25 18:00:00,001004,112.40
2014/06/29 14:00:00,001004,70.64
2014/06/29 13:00:00,001004,65.53
2014/06/29 15:00:00,001005,74.02
2014/06/29 14:00:00,001005,57.64
2014/05/18 12:00:00,001002,62.47
2014/05/18 14:00:00,001002,76.09
2014/06/03 03:00:00,001004,37.98
2014/06/03 04:00:00,001004,35.85
2014/06/03 05:00:00,001004,30.53
2014/06/03 06:00:00,001004,30.53
2014/06/03 07:00:00,001004,30.53
2014/06/03 08:00:00,001004,29.47
2014/06/03 09:00:00,001004,25.21
2014/06/03 12:00:00,001004,25.21
2014/06/03 10:00:00,001004,23.09
2014/06/03 11:00:00,001004,24.15
2014/06/11 09:00:00,001004,97.09
2014/06/12 15:00:00,001004,14.45
2014/06/12 14:00:00,001004,18.91
2014/06/12 18:00:00,001004,14.45
2014/06/12 19:00:00,001004,14.45
2014/06/12 17:00:00,001004,17.43
2014/06/12 16:00:00,001004,14.45
2014/06/13 02:00:00,001004,39.77
2014/06/13 01:00:00,001004,33.81
2014/06/13 00:00:00,001004,33.81
2014/06/12 23:00:00,001004,33.81
2014/06/12 22:00:00,001004,32.32
2014/06/12 21:00:00,001004,27.85
2014/06/12 20:00:00,001004,21.89
2014/06/13 06:00:00,001004,87.43
2014/06/13 05:00:00,001004,75.51
2014/06/13 04:00:00,001004,65.09
2014/06/13 03:00:00,001004,53.17
2014/06/13 07:00:00,001004,81.47
2014/06/13 08:00:00,001004,72.53
2014/06/13 09:00:00,001004,71.04
2014/06/13 10:00:00,001004,75.51
2014/06/13 11:00:00,001004,74.02
2014/06/13 12:00:00,001004,63.60
2014/06/13 13:00:00,001004,56.15
2014/05/01 16:00:00,001003,190.72
